Article,neuf_price,occasion_price,description
Nokia 6 32 Go Argent,"83,90 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 7.1.1 Nougat Snapdragon 430 Single-SIM (SIM unique) Couleur Argent"
Nokia 5 16 Go Bleu tempéré,99 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 7.1.1 Nougat Snapdragon 430 Single-SIM (SIM unique) Couleur Bleu tempéré"
Nokia 3510 Blanc,25 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Blanc"
Téléphone portable Nokia 3310 Gris DS,"69,90 €",N/A,"Ecran 2.4"" MTK6260C Double SIM Couleur Gris"
Nokia 3 16 Go Double SIM Noir mat,89 €,N/A,"Ecran 5"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 7.0 Nougat Double SIM Couleur Noir mat"
Nokia 6710 Navigator Titane,"27,90 €",N/A,"Ecran 2.6"" Réseau 3G Symbian OS 9.3 / Series 60 3rd Edition Feature Pack 2 Couleur Titane"
Nokia 1112 Bleu foncé,30 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Bleu foncé"
Nokia Asha 300 Graphite,55 €,N/A,"Ecran 2.4"" Réseau 3G Single-SIM (SIM unique) Couleur Graphite"
Nokia 1800 Noir,"16,98 €",N/A,"Ecran 1.8"" Single-SIM (SIM unique) Couleur Noir"
Nokia 3650 Bleu foncé,24 €,N/A,"Ecran 3.8"" Symbian EPOC Single-SIM (SIM unique) Couleur Bleu foncé"
Nokia Lumia 530 Dual SIM 4 Go Double SIM Vert vif,40 €,N/A,"Ecran 4"" Réseau 3G Mémoire 4 Go / RAM 512 Mo Mise à jour de Windows Phone OS 8.1 avec Lumia Cyan Snapdragon 200 Double SIM Couleur Vert vif"
Nokia 5200 Noir,N/A,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Noir"
Nokia 6 Dual SIM 64 Go Noir brillant,"202,91 €",N/A,"Ecran 5.5"" Android Double SIM"
Nokia 2330 classic,"19,90 €",N/A,"Ecran 1.8"" Single-SIM (SIM unique)"
Nokia Lumia 520 8 Go Cyan,20 €,N/A,"Ecran 4"" Réseau 3G Mémoire 8 Go / RAM 512 Mo Windows Phone OS 8 Snapdragon S4 Plus Couleur Cyan"
Nokia E65 Noir doux,45 €,N/A,"Ecran 3.8"" Réseau 3G Symbian OS 9.1 /  Series 60 3rd Edition Couleur Noir doux"
Nokia 6101 Noir,"49,99 €",12 €,"Ecran 1.8"" Single-SIM (SIM unique) Couleur Noir"
Nokia 6700 classic Chrome,130 €,N/A,"Ecran 2.2"" Réseau 3G Single-SIM (SIM unique) Couleur Chrome"
Nokia 3310 Dual SIM 16 Mo Bleu foncé,"54,32 €",N/A,"Ecran 2.4"" Double SIM Couleur Bleu foncé"
Nokia 3330,N/A,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 6111 Rose givré,10 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Rose givré"
Nokia 3600,55 €,N/A,"Ecran 3.8"" Symbian EPOC"
Nokia 6260 Café noir,150 €,N/A,"Ecran 3.8"" Symbian OS 7.0 Single-SIM (SIM unique) Couleur Café noir"
Nokia 215 Blanc,45 €,N/A,"Ecran 2.4"" Single-SIM (SIM unique) Couleur Blanc"
Nokia 3600 Slide,30 €,N/A,"Ecran 3.7"" Single-SIM (SIM unique)"
Nokia 6111 Rose givré,10 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Rose givré"
Nokia 3330,N/A,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 3600,55 €,N/A,"Ecran 3.8"" Symbian EPOC"
Nokia 215 Blanc,45 €,N/A,"Ecran 2.4"" Single-SIM (SIM unique) Couleur Blanc"
Nokia 3310 Dual SIM 16 Mo Bleu foncé,"54,32 €",N/A,"Ecran 2.4"" Double SIM Couleur Bleu foncé"
Nokia 6260 Café noir,150 €,N/A,"Ecran 3.8"" Symbian OS 7.0 Single-SIM (SIM unique) Couleur Café noir"
Nokia 8310,69 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 3600 Slide,30 €,N/A,"Ecran 3.7"" Single-SIM (SIM unique)"
Nokia 6 Dual-SIM 32 Go noir,"147,40 €",N/A,"Ecran 5.5"" Android 7.1 Nougat Double SIM"
Nokia 6303 classic Noir mat,"42,68 €",N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Noir mat"
Nokia 7500 Prism Noir,N/A,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Noir"
Nokia 2760 Rouge velours,"29,99 €",N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Rouge velours"
Nokia Lumia 625 8 Go Blanc,49 €,N/A,"Ecran 4.7"" Réseau 4G Mémoire 8 Go / RAM 512 Mo Windows Phone OS 8 Snapdragon 400 Couleur Blanc"
Nokia 3310 Dual SIM 16 Mo Gris,"49,95 €",N/A,"Ecran 2.4"" Double SIM Couleur Gris"
Nokia 1200,24 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 8310,70 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 3100 Bleu clair,49 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Bleu clair"
Nokia N73 Noir,52 €,N/A,"Ecran 2.4"" Réseau 3G Symbian OS 9.1 Single-SIM (SIM unique) Couleur Noir"
Nokia 5130,17 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 7610 Supernova,40 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 2760 Or sable,49 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Or sable"
Nokia 2600 classic,49 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 216 Simple Sim Noir,"146,10 €",N/A,"Ecran 3.7"" Single-SIM (SIM unique)"
Mobile NOKIA 150 Dual Sim Noir,9 999 €,N/A,"Ecran 2.4"" Double SIM Couleur Noir"
Nokia 216 Dual SIM Noir,"65,28 €",N/A,"Ecran 2.4"" Double SIM Couleur Noir"
Nokia 2220 Slide,40 €,N/A,"Ecran 1.8"" Single-SIM (SIM unique)"
NOKIA 6021,"27,80 €",N/A,"Ecran 3.8"""
Nokia 6610 Noir,"54,98 €",N/A,"Ecran 3.7"" Single-SIM (SIM unique) Couleur Noir"
Nokia 230 Dual SIM silver EU,"139,14 €",N/A,"Ecran 2.8"" Double SIM"
Nokia 7230 Rose chaud,45 €,N/A,"Ecran 3.7"" Réseau 3G Single-SIM (SIM unique) Couleur Rose chaud"
Nokia 105 Simple SIM Noir,20 €,N/A,"Ecran 1.4"" Single-SIM (SIM unique) Couleur Noir"
Nokia 6300 Silver,"66,50 €",N/A,"Ecran 2"""
Nokia 6210,45 €,N/A,"Ecran 3.8"""
Nokia 6600,45 €,N/A,"Ecran 3.8"""
Nokia N95 8go,48 €,N/A,"Ecran 2.8"""
Nokia 8210 bleu,69 €,N/A,"Ecran 3.8"""
Nokia 6280 Noir,44 €,N/A,"Ecran 3.7"" Réseau 3G Single-SIM (SIM unique) Couleur Noir"
Nokia 1100,35 €,N/A,"Ecran 3.7"" Single-SIM (SIM unique)"
Nokia Lumia 1320 8 Go Orange,90 €,N/A,"Ecran 6"" Réseau 4G Mémoire 8 Go / RAM 1 Go Mise à jour de Windows Phone OS 8 avec Lumia Black Snapdragon 400 Single-SIM (SIM unique) Couleur Orange"
Nokia 108 Dual SIM Double SIM Rouge,30 €,N/A,"Ecran 1.8"" Double SIM Couleur Rouge"
Nokia C5-03 Noir graphite,49 €,N/A,"Ecran 3.2"" Réseau 3G Symbian OS 9.4 / Series 60 v5.0 Single-SIM (SIM unique) Couleur Noir graphite"
Nokia Lumia 1320 8 Go Jaune,99 €,N/A,"Ecran 6"" Réseau 4G Mémoire 8 Go / RAM 1 Go Windows Phone OS 8 Snapdragon 400 Single-SIM (SIM unique) Couleur Jaune"
Nokia N8-00 16 Go Gris foncé,78 €,N/A,"Ecran 3.5"" Réseau 3G Mémoire 16 Go / RAM 256 Mo Symbian^3 ARM11 Single-SIM (SIM unique) Couleur Gris foncé"
Nokia N8-00 16 Go Blanc argenté,"78,95 €",N/A,"Ecran 3.5"" Réseau 3G Mémoire 16 Go / RAM 256 Mo Symbian^3 ARM11 Single-SIM (SIM unique) Couleur Blanc argenté"
Nokia N-Gage QD Game Deck Gris,400 €,N/A,"Ecran 3.8"" Symbian OS 6.1 Single-SIM (SIM unique) Couleur Gris"
