Article,neuf_price,occasion_price,description
OPPO A9 2020 128 Go Violet espace,"168,88 €","115,08 €","Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 6.0.1 (basé sur Android 9) Snapdragon 665 Double SIM Couleur Violet espace"
OPPO A74 128 Go Bleu nuit,179 €,N/A,"Ecran 6.43"" Réseau 4G Mémoire 128 Go / RAM 6 Go ColorOS 11.1 (based on Android 11) Snapdragon 662 Double SIM Couleur Bleu nuit"
Oppo Find X2 Neo 5G 12GB/256GB Azul (Starry Blue) Single SIM,"238,99 €","190,99 €",Réseau 5G
OPPO A54 5G Noir 4 + 64 Go,"166,87 €","111,08 €","Ecran 6.5"" Réseau 5G Mémoire 64 Go / RAM 4 Go ColorOS 11.1 (based on Android 11) Snapdragon 480 5G Double SIM Couleur Fluide noir"
OPPO A77 64 Go Bleu océan,164 €,N/A,"Ecran 6.56"" Réseau 5G Mémoire 64 Go / RAM 4 Go ColorOS 12.1 (basé sur Android 12) Dimensity 810 Double SIM Couleur Bleu océan"
"OPPO A16s 6.5"" HD+ 64GB 4GB Pearl Blue",119 €,N/A,
OPPO A15 32 Go Bleu mystérieux,158 €,N/A,"Ecran 6.52"" Réseau 4G Mémoire 32 Go / RAM 3 Go ColorOS 7.2 (basé sur Android 10) Helio P35 Double SIM Couleur Bleu mystérieux"
OPPO Reno 2 256 Go Noir,186 €,N/A,"Ecran 6.5"" Réseau 4G Mémoire 256 Go / RAM 8 Go ColorOS 6.1 (basé sur Android 9) Snapdragon 730G Double SIM Couleur Noir lumineux"
"OPPO A60 6,67"" HD+ 8+8 Go 256 Go Bleu ondulation","140,71 €",N/A,
OPPO A2x 8/256 Go Or Clair de lune,"299,99 €",N/A,
OPPO Find X3 Pro 5G 256Go Noir (2021) - Reconditionné - Excellent état,"576,70 €",N/A,Réseau 5G
OPPO A2x 5G 128 Go Moonlight Gold,"249,99 €",N/A,
OPPO A2x 5G 128 Go Noir étoilé,"249,99 €",N/A,
Oppo Reno9 A 128 Go Blanc,129 €,N/A,
Oppo Find X5 Pro 5G 256 Go Bleu,"579,99 €",N/A,Réseau 5G
OPPO A2x 8/256 Go Violet,"299,99 €",N/A,
Oppo A60 8 Go 256 Go Violet (Violet Minuit) Double SIM,"140,71 €",N/A,Double SIM
Oppo Reno12 Pro Dual-Sim 5G 12/512 Go Noir,"588,99 €",N/A,Mémoire 512 Go / RAM 12 Go
OPPO A2x 128 Go Violet,"249,99 €",N/A,
OPPO A2x 8/256 Go Noir étoilé,"299,99 €",N/A,
Oppo Reno12 Pro Dual-Sim 5G 12/512 Go Argent,"588,99 €",N/A,Mémoire 512 Go / RAM 12 Go
OPPO A54 4G 6/128 Go Double SIM Bleu,"174,80 €",N/A,Réseau 4G Mémoire 128 Go / RAM 6 Go Double SIM
Oppo Reno8 128 Go Noir scintillant,250 €,N/A,
"OPPO Reno 11F 5G 6,7"" 120 Hz FHD+ 256 Go 8 Go Bleu","265,20 €",N/A,Réseau 5G
Oppo A16 32 Go Noir Cristal,90 €,N/A,
Oppo A79 5G 4 Go 128 Go Vert (Vert brillant) Double SIM,"179,98 €",N/A,Réseau 5G Double SIM
Oppo reno 8 PRO 8+256 Go DS 5G vitrage noir OEM,275 €,N/A,Réseau 5G
"OPPO A18 6,56"" HD+ 4 Go(+4) 128 Go Bleu brillant","97,19 €",N/A,
Oppo find X5 8+256 Go DS 5G noir OEM,"383,99 €",N/A,Réseau 5G
Oppo Find X6 512 Go Dual-SIM Or,850 €,N/A,Double SIM
OPPO Find N2 Flip 5G 8 Go 256 Go Violet (Violet Moonlit) Double SIM,"1 003,51 €",N/A,Réseau 5G Double SIM
Oppo reno 4 PRO 12+256 Go DS 5G espace noir OEM,"231,61 €",N/A,Réseau 5G
"OPPO A79 5G 17,1 cm (6.72') Double SIM Android 13 USB Type-C 4 Go 128 Go 5000","158,99 €",N/A,Réseau 5G Android Double SIM
Oppo F15 128 Go bleu,65 €,N/A,
"OPPO A79 5G 6,72"" FHD+ 8 Go(+8) 256 Go Noir mystère","182,63 €",N/A,Réseau 5G
Oppo Reno11 5G 12/256 Go Version mondiale Vert,"450,99 €",N/A,Réseau 5G
Oppo A54S 4+128 Go DS 4G cristal noir OEM,"198,99 €",N/A,Réseau 4G
Oppo reno 10 8+256 Go DS 5G bleu glace OEM,310 €,N/A,Réseau 5G
"OPPO A58 6,72"" FHD+ 128 Go 6 Go Noir brillant","135,14 €",N/A,
"OPPO A58 6,72"" FHD+ 128 Go 6 Go Vert éblouissant","155,88 €",N/A,
OPPO A94 128 Go Fluide noir,"203,52 €",N/A,"Ecran 6.43"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 11.1 (based on Android 11) Dimensity 800U Double SIM Couleur Fluide noir"
