Article,neuf_price,occasion_price,description
Huawei P30 Pro 256 Go (RAM 8 Go) Double SIM Aurora Bleu,"261,04 €",174 €,"Ecran 6.47"" Réseau 4G Mémoire 256 Go / RAM 8 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Aurora"
Huawei P30 lite 128 Go (RAM 6 Go) Double SIM Noir minuit,"108,58 €",N/A,Android Double SIM
Huawei P30 Lite XL 256 Go Noir minuit,"148,29 €",N/A,"Ecran 6.15"" Réseau 4G Mémoire 256 Go / RAM 6 Go Android 9.0 Pie Kirin 710 Double SIM Couleur Noir minuit"
Huawei P20 Lite 128 Go Double SIM Noir,"86,88 €",N/A,"Ecran 5.8"" Android Double SIM"
Huawei nova 5T 128 Go Noir,169 €,N/A,"Ecran 6.26"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Noir"
Huawei P40 lite 128 Go Vert crush,"127,88 €",N/A,"Ecran 6.4"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 10 Kirin 810 Double SIM Couleur Vert crush"
Huawei P30 Pro 128 Go Noir,"218,49 €",178 €,"Ecran 6.47"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Noir"
Huawei P30 Pro 128 Go Lavande brumeuse,"244,98 €",239 €,"Ecran 6.47"" Réseau 4G Mémoire 128 Go / RAM 8 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Lavande brumeuse"
Huawei Mate 20 Pro 128 Go Bleu nuit,"243,26 €",200 €,"Ecran 6.39"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Bleu nuit"
"SMARTPHONE HUAWEI NOVA Y70 6,75"" DOUBLE NANO SIM 128 GO NOIR","143,99 €",N/A,Android
Huawei P30 Pro 128 Go Cristal de respiration,"218,94 €",199 €,"Ecran 6.47"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Cristal de respiration"
Huawei P20 Pro 128 Go Crépuscule,184 €,N/A,"Ecran 6.1"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 8.1 Oreo Kirin 970 Double SIM Couleur Crépuscule"
Huawei Mate 20 128 Go Noir,"199,79 €",N/A,"Ecran 6.53"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Noir"
Huawei P20 Lite 128 Go (Ram 4 Go) Double SIM Rose,"99,98 €","98,90 €","Ecran 5.8"" Android Double SIM"
Huawei P30 Lite 4Go 128Go Noir,95 €,N/A,Android
Huawei P30 Pro 128 Go (RAM 8 Go) Double SIM Amber Sunrise Orange,"237,99 €",228 €,"Ecran 6.47"" Réseau 4G Mémoire 128 Go / RAM 8 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Amber sunrise"
Huawei Mate 20 RS Porsche Design 256 Go Double SIM Noir,"799,90 €",N/A,"Ecran 6.39"" Réseau 4G Mémoire 256 Go / RAM 8 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Noir"
Huawei Mate XS 2 Dual-SIM 8/512 Go Blanc,"999,99 €",N/A,Mémoire 512 Go / RAM 8 Go Android Double SIM
Huawei P20 128 Go Rose doré,124 €,N/A,"Ecran 5.8"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 8.1 Oreo Kirin 970 Double SIM Couleur Rose doré"
Huawei P Smart S 128 Go Noir minuit,"195,63 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 10 Kirin 710F Double SIM Couleur Noir minuit"
Huawei P50 128 Go (RAM 8 Go) Double SIM or,"520,27 €",N/A,Android Double SIM
Huawei Mate 20 Pro 128 Go Crépuscule,"235,38 €",198 €,"Ecran 6.39"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Crépuscule"
Huawei Mate 20 Lite 64 Go Noir,100 €,N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Kirin 710 Double SIM Couleur Noir"
Huawei Mate 20 Lite 64 Go Bleu saphir,"165,99 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Kirin 710 Double SIM Couleur Bleu saphir"
Huawei P50 Pro 256 Go Or de cacao,"679,99 €",N/A,"Ecran 6.6"" Réseau 4G Mémoire 256 Go / RAM 8 Go Android Snapdragon 888 Double SIM Couleur Or de cacao"
Huawei P60 Pro Dual-SIM 512 Go Blanc Perle,"1 299,98 €",N/A,Mémoire 512 Go / RAM 12 Go Android Double SIM
Huawei P40 Pro 5G 128 Go RAM 8 Go Double SIM Blanc,389 €,N/A,Réseau 5G Android Double SIM
Huawei P30 Pro 128 Go Aurore,"218,82 €","209,99 €","Ecran 6.47"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Aurora"
Huawei P Smart 2019 64 Go Bleu,"234,99 €",N/A,"Ecran 6.21"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 9.0 Pie Kirin 710 Double SIM Couleur Bleu aurore"
Honor 10 Lite 64 Go Double SIM Bleu saphir,120 €,N/A,"Ecran 6.21"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 9.0 Pie Kirin 710 Double SIM Couleur Bleu saphir"
Huawei P40 Pro 256 Go Double SIM Noir (Services Google non intégrés),300 €,N/A,"Ecran 6.58"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 10 Kirin 990 Double SIM Couleur Noir"
Huawei P20 128 Go Bleu nuit,"151,17 €","123,90 €","Ecran 5.8"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 8.1 Oreo Kirin 970 Double SIM Couleur Bleu nuit"
Huawei Mate 50 Pro 256 Noir,"599,99 €",N/A,Mémoire 256 Go / RAM 8 Go Android
Huawei P40 Pro 5G 8Go Ram 256Go Rom Dual Sim - argent,480 €,N/A,Réseau 5G Android Double SIM
Huawei P9 lite 16 Go Noir,44 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 16 Go / RAM 3 Go Android 6.0 (Marshmallow) Kirin 650 Double SIM (SIM1 et SIM2 / fentes MicroSD) Couleur Noir"
Huawei P30 256 Go (RAM 8 Go) Double SIM Aurora Bleu,286 €,285 €,Android Double SIM
Huawei P20 64 Go Crépuscule,124 €,N/A,"Ecran 5.8"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Kirin 970 Double SIM Couleur Crépuscule"
Huawei P30 128 Go Noir,"164,68 €",159 €,"Ecran 6.1"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Single-SIM (SIM unique) Couleur Noir"
Huawei P40 Pro 5G 256 Go RAM 8 Go Double SIM Noir,"459,88 €",N/A,Réseau 5G Android Double SIM
Huawei P20 lite 64 Go Rose sakura,"82,89 €",75 €,"Ecran 5.84"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Kirin 659 Double SIM Couleur Rose sakura"
Huawei P20 lite 2019 128 Go Noir minuit,"122,59 €",N/A,"Ecran 6.4"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Kirin 710 Double SIM Couleur Noir minuit"
Huawei P20 Lite 128 Go Double SIM Bleu,"119,98 €",N/A,"Ecran 5.8"" Android Double SIM"
Huawei Mate 20 128 Go Crépuscule,"189,69 €",N/A,"Ecran 6.53"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Crépuscule"
Huawei P40 5G 8Go Ram 128Go Rom Dual Sim - Blanc,"289,99 €",N/A,Réseau 5G Android Double SIM
Huawei P40 5G 8Go Ram 128Go Rom Dual Sim - argent,"229,99 €",N/A,Réseau 5G Android Double SIM
Huawei Nova 10 Dual-SIM 128 Go Argent,349 €,N/A,Mémoire 128 Go / RAM 8 Go Android Double SIM
Huawei Mate 20 Pro 6Go de RAM / 128Go Vert Émeraude,"247,37 €",N/A,"Ecran 6"" Android Double SIM"
Huawei Mate 40 Pro Noir 256 Go,474 €,N/A,"Ecran 6.76"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 10 Kirin 9000 Double SIM Couleur Noir"
Huawei P Smart 2019 64 Go Noir minuit,"122,48 €","74,90 €","Ecran 6.21"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 9.0 Pie Kirin 710 Double SIM Couleur Noir minuit"
Huawei P30 128 Go (RAM 8 Go) Dual-SIM Aurora,"206,97 €",N/A,Mémoire 128 Go / RAM 8 Go Android Double SIM
Huawei P10 64 Go Noir graphite,"198,99 €",N/A,"Ecran 5.1"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.0 Nougat Kirin 960 + co-processeur i6 Double SIM Couleur Noir graphite"
Huawei P30 lite 64 Go Noir minuit,"145,66 €",N/A,"Ecran 6.15"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Kirin 710 Double SIM Couleur Noir minuit"
