Article,neuf_price,occasion_price,description
Honor X8boost + Earbuds X6 17 cm (6.7') Double SIM Android 13 4G USB Type-C 8 Go 256,"235,77 €",N/A,Réseau 4G Android Double SIM
Honor Magic V2 5G 512 Go Noir OEM,"1 048,06 €",N/A,"Ecran 7.92"" Réseau 5G Mémoire 512 Go / RAM 16 Go Android Double SIM"
Honor 90 Lite 256 Go Argent,130 €,N/A,Android
Honor 70 256 Go Bleu,170 €,N/A,Android
"Smartphone Honor 70 6,67"" 5G Double nano SIM 128 Go Noir Minuit","633,36 €",N/A,Réseau 5G Android
"Pack Smartphone Honor 90 Smart 6,8"" 5G Double nano SIM 128 Go Noir minuit +","249,99 €",N/A,Réseau 5G Mémoire 128 Go / RAM 4 Go Android
Honor Magic6 Lite 256 Go Noir minuit,"269,97 €",205 €,"Ecran 6.78"" Réseau 5G Mémoire 256 Go / RAM 8 Go MagicOS 7.2 (based on Android 13) Snapdragon 6 Gen 1 Double SIM Couleur Noir minuit"
Pack Honor Magic6 Lite 256 Go Noir + Earbuds X5 blanc,"422,99 €",N/A,"Ecran 6.78"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android Snapdragon 6 Gen 1 Double SIM Couleur Noir minuit"
TIM Honor 90 Lite 17 cm (6.7') Double SIM Android 13 5G USB Type-C 8 Go 256 Go 4500,"241,94 €",N/A,Réseau 5G Android Double SIM
Honor 70 Lite 5G 4 Go 128 Go Noir (Noir minuit) Double SIM,"115,69 €",N/A,Réseau 5G Android Double SIM
Honor 90 Lite Dual 5G 256 Go 8 Go RAM (Cyan Lake) Cyan,229 €,N/A,Réseau 5G Android
Honor Magic5 Pro 5G 12 Go 512 Go Vert (Vert prairie) Double SIM PGT-N19,"995,65 €",N/A,Réseau 5G Android Double SIM
HONOR - Smartphone HONOR Magic 5 Pro Vert 5G  - Vert,799 €,N/A,Réseau 5G Android
Honor Magic 5 Lite 5g Ds 8gb/256gb Emerald Green Eu,269 €,N/A,Réseau 5G Android
Honor 90 Lite 5G 8 Go/256 Go Noir (Noir minuit) Double SIM CRT-NX1,"314,93 €",N/A,Réseau 5G Android Double SIM
X6a 4+128 Go Noir Minuit,"133,94 €",N/A,
X6a 4+128 Go Lac Cyan,"132,98 €",N/A,
"Smartphone Honor Magic4 Pro 6,81"" 5G Double SIM 256 Go Bleu Cyan",499 €,N/A,Réseau 5G Android Double SIM
Honor 90 12+512 Go DS 5G noir minuit,379 €,"332,67 €",Réseau 5G Android
Honor 70 8+256GB DS 5G emerald green OEM,"313,85 €",280 €,Réseau 5G Android
Honor 20i Dual-SIM 128 Go (6Go) noir,"162,36 €",N/A,Android Double SIM
Honor 90 512 Go Argent Diamant,380 €,N/A,Réseau 5G Mémoire 512 Go / RAM 12 Go Android Double SIM
"Honor 70 Lite 4+128 Go 6,5"" 5G Noir minuit Wind3","190,06 €",N/A,Réseau 5G Android
Honor magic 5 lite 6 + 128 Go DS 5G minuit noir OEM,209 €,N/A,Réseau 5G Android
"Honor X6 4+64Go 6.5"" Bleu Océan Opérateur DS","155,47 €",N/A,Android
"Honor X7 4+128 Go 6,74"" Opérateur DS bleu océan","198,70 €",N/A,Android
Honor 20i Dual-SIM 128 Go (6Go) bleu,"162,36 €",N/A,Android Double SIM
"Honor Magic 5 Lite 6+128 Go 6,67"" 5G Noir Opérateur",239 €,N/A,Réseau 5G Android
Honor 90 256 Go Vert émeraude,"368,88 €",N/A,Réseau 5G Android
Honor Magic5 Lite 5G 8Go/256Go Noir (Midnight Black) Double SIM,9 999 €,N/A,Réseau 5G Android Double SIM
Honor 20i Dual-SIM 64 Go (4Go) noir,"146,02 €",N/A,Android Double SIM
Smartphone HONOR Pack Honor Magic5 Lite Noir 256+Enceinte,"379,90 €",N/A,Mémoire 256 Go / RAM 8 Go Android
Honor Magic VS 5G Double nano SIM 512 Go Vert,1 200 €,N/A,Réseau 5G Mémoire 512 Go / RAM 12 Go Android
Honor 20i Dual-SIM 128 Go (4Go) noir,"159,86 €",N/A,Android Double SIM
Honneur magique 5 lite 6 + 128 Go DS 5G vert émeraude OEM,"272,74 €",N/A,Réseau 5G
Honor 20i Dual-SIM 64 Go (6Go) rouge,"148,70 €",N/A,Android Double SIM
Honor X8 6 + 128 Go DS 4G bleu océan OEM,"143,99 €",N/A,Réseau 4G Android
"Honor Magic 5 Lite 6 128 Go 6,67 ""5G Vert Opérateur","345,70 €",N/A,Réseau 5G Android
"Honor X6 4 64 Go 6,5"" Noir Minuit DS Wind3","155,47 €",N/A,Android
"Honor X6 4+64Go 6.5"" Bleu Océan DS Wind3","155,47 €",N/A,Android
X7a 4+128gb Ocean Blue,"141,12 €",N/A,
Honor Magic5 Lite 6GO 128GO 5G Noir Téléphone Snapdragon 695 6.67' AMOLED,"177,30 €",N/A,Réseau 5G Android
Honor X7a 128 Go Noir,160 €,N/A,Android
"Honor X6 4+64GB 6.5"" Ocean Blue DS ITA","174,69 €",N/A,Android
Honor X6 64 Go Bleu océan,"119,49 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 12 Helio G25 Double SIM Couleur Bleu océan"
Honor 70 Lite Ocean Blue,"221,18 €",N/A,Mémoire 32 Go / RAM 4 Go Android Couleur Bleu océan
"Honor X6 4+64GB 6.5"" Midnight Black DS OPERATORE","146,82 €",N/A,Android
X8a 6+128gb Titanium Silver,"305,50 €",N/A,
"Honor X6 4+64GB 6.5"" Midnight Black DS ITA",139 €,N/A,Android
Honor 70 5G 8GB/256GB Negro (Midnight Black) Dual SIM,"656,36 €",N/A,Réseau 5G Android Double SIM
X8a 6+128gb Midnight Black,"199,99 €",N/A,
Honor X7A 128 Go Argent titane,"198,99 €",N/A,"Ecran 6.74"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 12 Helio G37 Double SIM Couleur Argent titane"
"Honor X7 4+128GB 6.74"" Midnight Black DS Operatore","250,90 €",N/A,Android
Honor X7 4G 4GB/128GB Negro (Midnight Black) Dual SIM,"145,33 €",N/A,Réseau 4G Android Double SIM
Honor X8 5G 128 Go Noir minuit,"107,88 €",N/A,"Ecran 6.5"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 480 Plus Double SIM Couleur Noir minuit"
Honor 70 5G Dual-SIM 128 Go Argent,"313,95 €",N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Android Double SIM
Honor 70 5G Dual-SIM 256 Go Argent,220 €,N/A,Réseau 5G Mémoire 256 Go / RAM 8 Go Android Double SIM
Honor X7 4G 4GB/128GB Plata (Titanium Silver) Dual SIM,"113,47 €",N/A,Réseau 4G Android Double SIM
Honor 70 5G Dual-SIM 256 Go Noir Minuit,"362,99 €",N/A,Réseau 5G Mémoire 256 Go / RAM 8 Go Android Double SIM
Honor 70 128 Go Vert émeraude,"482,77 €",N/A,"Ecran 6.67"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 12 Snapdragon 778G Plus Double SIM Couleur Vert émeraude"
Honor Magic 4 Lite 128 Go Noir minuit,170 €,N/A,"Ecran 6.81"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 680 Double SIM Couleur Noir minuit"
Honor Magic4 Lite 5G 6GB/128GB Negro (Midnight Black) Dual SIM ANY-NX1,160 €,N/A,Réseau 5G Android Double SIM
Honor X8 6GB/128GB Negro (Midnight Black) Dual SIM TFY-LX1,200 €,N/A,Android Double SIM
Magic 4 Lite 6+128gb Black,140 €,N/A,
Honor X8 6GB/128GB Azul (Ocean Blue) Dual SIM TFY-LX1,200 €,N/A,Android Double SIM
Honor Magic 4 Lite 5G 128 Go Noir,200 €,N/A,"Ecran 6.81"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 11 Snapdragon 695 5G Double SIM Couleur Noir"
Honor X8 6GB/128GB Plata (Titanium Silver) Dual SIM TFY-LX1,150 €,N/A,Android Double SIM
Honor X8 128 Go Bleu océan,"288,99 €",N/A,"Ecran 6.7"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 680 Double SIM Couleur Bleu océan"
Honor Magic4 Lite 5G 6GB/128GB Azul (Ocean Blue) Dual SIM ANY-NX1,"255,97 €",N/A,Réseau 5G Android Double SIM
Honor 50 128 Go Code d'honneur,210 €,N/A,"Ecran 6.57"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 778G 5G Double SIM Couleur Code d'honneur"
Honor X7 128 Go Noir minuit,"187,99 €",N/A,"Ecran 6.74"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 11 Snapdragon 680 Double SIM Couleur Noir minuit"
Honor X7 128 Go Argent titane,"149,90 €",N/A,"Ecran 6.74"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 11 Snapdragon 680 Double SIM Couleur Argent titane"
Honor 50 256 Go Noir minuit,550 €,N/A,"Ecran 6.57"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 11 Snapdragon 778G 5G Double SIM Couleur Noir minuit"
Honor 50 256 Go Cristal de glace,"256,50 €",N/A,"Ecran 6.57"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 11 Snapdragon 778G 5G Double SIM Couleur Cristal de glace"
